rank_date,country_full,total_points,rank
2014-08-31,Iraq,1916.6483669512058,11
2014-08-31,Venezuela,1916.3287805253892,12
2014-08-31,Qatar,1912.164788848223,13
2014-08-31,Denmark,1848.6259310842922,14
2014-08-31,Netherlands,1818.5030445507084,15
2014-08-31,Portugal,1735.7101001876804,16
2014-08-31,Algeria,1727.8276795635743,17
2014-08-31,Japan,1726.5757907178306,18
2014-08-31,Switzerland,1723.1039468024708,19
2014-08-31,Belgium,1694.8724519873404,20
2014-08-31,Peru,1671.3518496268418,21
2014-08-31,Colombia,1667.8763683871452,22
2014-08-31,Spain,1624.0746424976428,23
2014-08-31,Canada,1620.4364605017067,24
2014-08-31,Australia,1566.9536402259353,25
2014-08-31,Egypt,1560.473514466155,26
2014-08-31,Senegal,1529.9526304547173,27
2014-08-31,Brazil,1520.8486087383803,28
2014-08-31,Italy,1517.4899625192263,29
2014-08-31,Panama,1492.6562425820032,30
2014-08-31,Ecuador,1480.1193215201563,31
2014-08-31,United Arab Emirates,1430.4299089149747,32
2014-08-31,South Korea,1423.478229410812,33
2014-08-31,Jamaica,1413.0266596151985,34
2014-08-31,Nigeria,1398.6201145393597,35
2014-08-31,Cameroon,1366.39218482333,36
2014-08-31,Morocco,1346.117836688826,37
2014-08-31,Serbia,1323.9254357948976,38
2014-08-31,Saudi Arabia,1295.6564176808479,39
2014-08-31,Mali,1287.722043525064,40
2014-08-31,Ivory Coast,1189.5267573923725,41
2014-08-31,Argentina,1111.7693897169406,42
2014-08-31,England,1042.6512737239705,43
2014-08-31,Wales,1042.022974280517,44
2014-08-31,Costa Rica,1019.437765122846,45
2014-08-31,Mexico,987.3041865540555,46
2014-08-31,Ukraine,969.152480826069,47
2014-08-31,Poland,954.8296388492398,48
2014-09-30,Sweden,2077.3872247952468,1
2014-09-30,France,1996.1835719774626,2
2014-09-30,Croatia,1968.4708464740672,3
2014-09-30,Uruguay,1963.415291129237,4
2014-09-30,New Zealand,1955.4294565136906,5
2014-09-30,Tunisia,1953.6173764463156,6
2014-09-30,Chile,1944.070992367094,7
2014-09-30,Qatar,1929.817198253665,8
2014-09-30,Iran,1928.8775308017189,9
2014-09-30,Germany,1922.882395193346,10
2014-09-30,United States,1922.4387280099527,11
2014-09-30,Iraq,1916.082935535109,12
2014-09-30,Venezuela,1902.3861422774482,13
2014-09-30,Denmark,1849.6955742216228,14
2014-09-30,Netherlands,1820.018432465285,15
2014-09-30,Portugal,1750.724024590923,16
2014-09-30,Algeria,1747.5106554127094,17
2014-09-30,Switzerland,1712.299091655104,18
2014-09-30,Japan,1708.778686099997,19
2014-09-30,Belgium,1687.9454175807348,20
2014-09-30,Peru,1679.9382328043484,21
2014-09-30,Colombia,1667.9264330210085,22
2014-09-30,Spain,1629.8319880587435,23
2014-09-30,Canada,1606.4503658971078,24
2014-09-30,Egypt,1587.2846462744255,25
2014-09-30,Australia,1566.1104116201395,26
2014-09-30,Senegal,1555.1215601085341,27
2014-09-30,Brazil,1521.1582727285481,28
2014-09-30,Italy,1513.4772009156395,29
2014-09-30,Panama,1493.723685817993,30
2014-09-30,Ecuador,1472.6011177777464,31
2014-09-30,South Korea,1433.7920096064126,32
2014-09-30,United Arab Emirates,1431.21892802293,33
2014-09-30,Jamaica,1414.974921837398,34
2014-09-30,Nigeria,1380.924982108059,35
2014-09-30,Cameroon,1369.9715471069158,36
2014-09-30,Morocco,1333.6600742529859,37
2014-09-30,Serbia,1325.8258871730357,38
2014-09-30,Mali,1304.3635748662664,39
2014-09-30,Saudi Arabia,1298.345476029501,40
2014-09-30,Ivory Coast,1197.9113026962034,41
2014-09-30,Argentina,1111.2036226043977,42
2014-09-30,Wales,1060.7219359326791,43
2014-09-30,England,1054.859919200202,44
2014-09-30,Costa Rica,1011.4530791941811,45
2014-09-30,Mexico,978.3667172568928,46
2014-09-30,Ukraine,962.767396791587,47
2014-09-30,Poland,948.4648373765609,48
2014-10-31,Sweden,2070.733702055601,1
2014-10-31,France,1989.9567565226178,2
2014-10-31,Uruguay,1975.907992738495,3
2014-10-31,Tunisia,1962.2064008244456,4
2014-10-31,Croatia,1959.7404194093297,5
2014-10-31,New Zealand,1956.5494193832442,6
2014-10-31,United States,1938.568542874635,7
2014-10-31,Chile,1937.4780904928177,8
2014-10-31,Qatar,1936.6948207344628,9
2014-10-31,Germany,1925.7683848622291,10
2014-10-31,Iran,1922.0788986066295,11
2014-10-31,Venezuela,1907.6698327649801,12
2014-10-31,Iraq,1907.1342507455633,13
2014-10-31,Denmark,1864.8836461505246,14
2014-10-31,Netherlands,1819.0010269617574,15
2014-10-31,Algeria,1750.2392638204938,16
2014-10-31,Portugal,1744.1800991481916,17
2014-10-31,Switzerland,1714.7811457361381,18
2014-10-31,Japan,1710.8627058819782,19
2014-10-31,Peru,1688.9092657360763,20
2014-10-31,Belgium,1686.9969349229427,21
2014-10-31,Colombia,1660.895055715728,22
2014-10-31,Spain,1638.6408198854676,23
2014-10-31,Canada,1605.830438657461,24
2014-10-31,Egypt,1580.6891267459653,25
2014-10-31,Senegal,1563.232436860925,26
2014-10-31,Australia,1560.8026383023612,27
2014-10-31,Brazil,1519.1639883583123,28
2014-10-31,Italy,1495.519995571292,29
2014-10-31,Panama,1490.159252866344,30
2014-10-31,Ecuador,1468.2140562139218,31
2014-10-31,United Arab Emirates,1452.2787608217234,32
2014-10-31,Jamaica,1427.1397153896048,33
2014-10-31,South Korea,1425.8075617030347,34
2014-10-31,Cameroon,1372.9154101307092,35
2014-10-31,Nigeria,1372.0603498733487,36
2014-10-31,Morocco,1342.7882648360574,37
2014-10-31,Serbia,1339.902355534881,38
2014-10-31,Saudi Arabia,1305.5014127602947,39
2014-10-31,Mali,1288.4580001045597,40
2014-10-31,Ivory Coast,1190.596978714612,41
2014-10-31,Argentina,1114.3895675227095,42
2014-10-31,Wales,1074.4802256691435,43
2014-10-31,England,1053.1722542810128,44
2014-10-31,Costa Rica,1004.6620578734824,45
2014-10-31,Mexico,980.0419684881866,46
2014-10-31,Ukraine,958.2740995426504,47
2014-10-31,Poland,955.6990084910024,48
2014-11-30,Sweden,2095.893101610135,1
2014-11-30,France,1979.4934625914238,2
2014-11-30,Uruguay,1971.8515307815976,3
2014-11-30,New Zealand,1962.263799737134,4
2014-11-30,Croatia,1957.4810817958798,5
2014-11-30,United States,1941.4689397004286,6
2014-11-30,Tunisia,1939.8757092122642,7
2014-11-30,Qatar,1934.54309810254,8
2014-11-30,Chile,1930.2644383080096,9
2014-11-30,Iran,1928.6292289951464,10
2014-11-30,Germany,1908.3280711199545,11
2014-11-30,Venezuela,1904.920363770705,12
2014-11-30,Iraq,1895.580060462784,13
2014-11-30,Denmark,1856.9074839820698,14
2014-11-30,Netherlands,1803.9710198904202,15
2014-11-30,Algeria,1746.6297869819114,16
2014-11-30,Portugal,1734.5682133310104,17
2014-11-30,Switzerland,1715.9420432116015,18
2014-11-30,Japan,1704.135562801221,19
2014-11-30,Peru,1685.3655137043124,20
2014-11-30,Belgium,1675.4241399649763,21
2014-11-30,Colombia,1664.6666854636271,22
2014-11-30,Spain,1636.608171532367,23
2014-11-30,Canada,1601.255323049533,24
2014-11-30,Egypt,1599.1647768236833,25
2014-11-30,Senegal,1568.2290864068846,26
2014-11-30,Australia,1560.5119259433025,27
2014-11-30,Brazil,1516.2023437767784,28
2014-11-30,Panama,1506.6507139175496,29
2014-11-30,Italy,1501.5505148793904,30
2014-11-30,Ecuador,1457.8842218393258,31
2014-11-30,United Arab Emirates,1439.156146404901,32
2014-11-30,South Korea,1435.3915890502174,33
2014-11-30,Jamaica,1413.9376043721925,34
2014-11-30,Nigeria,1391.987404447562,35
2014-11-30,Cameroon,1378.460846379739,36
2014-11-30,Morocco,1356.634913599125,37
2014-11-30,Serbia,1335.820563979081,38
2014-11-30,Mali,1302.627947576192,39
2014-11-30,Saudi Arabia,1300.2818268711899,40
2014-11-30,Ivory Coast,1197.6588376163584,41
2014-11-30,Argentina,1109.8947523832198,42
2014-11-30,Wales,1073.8389258768464,43
2014-11-30,England,1051.6965185515678,44
2014-11-30,Costa Rica,1003.5187086939155,45
2014-11-30,Mexico,993.3808229790027,46
2014-11-30,Poland,959.3811394203411,47
2014-11-30,Ukraine,944.974829677155,48
2014-12-31,Sweden,2097.5891659258787,1
2014-12-31,France,1982.579167910334,2
2014-12-31,Uruguay,1970.060624410556,3
2014-12-31,New Zealand,1961.1658796152828,4
2014-12-31,Croatia,1952.6418287018894,5
2014-12-31,Qatar,1949.2928227571613,6
2014-12-31,United States,1944.9023563891187,7
2014-12-31,Tunisia,1940.3400335593471,8
2014-12-31,Iran,1931.0008526699903,9
2014-12-31,Chile,1927.5676804519096,10
2014-12-31,Iraq,1899.0385785836932,11
2014-12-31,Germany,1895.1321031011432,12
2014-12-31,Venezuela,1884.0431227690115,13
2014-12-31,Denmark,1854.8318330310562,14
2014-12-31,Netherlands,1794.7014530112172,15
2014-12-31,Algeria,1729.1839888348693,16
2014-12-31,Portugal,1717.107274076558,17
2014-12-31,Switzerland,1709.5887171507425,18
2014-12-31,Japan,1694.6751885925526,19
2014-12-31,Peru,1678.6719111747022,20
2014-12-31,Belgium,1677.6631597657288,21
2014-12-31,Colombia,1648.1058642610456,22
2014-12-31,Spain,1626.5705196795095,23
2014-12-31,Canada,1601.7392710291815,24
2014-12-31,Egypt,1590.7183293702144,25
2014-12-31,Australia,1556.8405516830724,26
2014-12-31,Senegal,1536.9345349613345,27
2014-12-31,Italy,1516.6222102159757,28
2014-12-31,Panama,1513.888188594435,29
2014-12-31,Brazil,1512.364294529514,30
2014-12-31,Ecuador,1459.6126116496828,31
2014-12-31,South Korea,1449.652443075171,32
2014-12-31,United Arab Emirates,1421.881347878087,33
2014-12-31,Jamaica,1413.2410523788483,34
2014-12-31,Nigeria,1385.3675238229378,35
2014-12-31,Cameroon,1375.727100958346,36
2014-12-31,Morocco,1351.5465741248138,37
2014-12-31,Serbia,1349.0310572893825,38
2014-12-31,Saudi Arabia,1306.0141689973455,39
2014-12-31,Mali,1294.868459962326,40
2014-12-31,Ivory Coast,1201.8832612507495,41
2014-12-31,Argentina,1111.8364456558768,42
2014-12-31,Wales,1070.1611602206979,43
2014-12-31,England,1052.1235365368814,44
2014-12-31,Costa Rica,1013.214765999167,45
2014-12-31,Mexico,980.9516466845056,46
2014-12-31,Poland,957.0931441621033,47
2014-12-31,Ukraine,938.811355669756,48
2015-01-31,Sweden,2091.8807945152666,1
2015-01-31,France,1987.8643825962672,2
2015-01-31,Uruguay,1982.9389759312166,3
2015-01-31,New Zealand,1978.5131258687866,4
2015-01-31,Qatar,1950.6244424875167,5
2015-01-31,Chile,1942.4498436649214,6
2015-01-31,Croatia,1940.0069186976136,7
2015-01-31,Tunisia,1937.8604103238767,8
2015-01-31,Iran,1933.2146912331048,9
2015-01-31,United States,1931.1184132222606,10
2015-01-31,Iraq,1899.9541165894857,11
2015-01-31,Germany,1897.8707096287762,12
2015-01-31,Venezuela,1874.4970778939442,13
2015-01-31,Denmark,1855.4693002578958,14
2015-01-31,Netherlands,1804.0661392464378,15
2015-01-31,Algeria,1740.2485701234918,16
2015-01-31,Portugal,1712.1138456530402,17
2015-01-31,Switzerland,1697.300573149691,18
2015-01-31,Japan,1693.5387796227437,19
2015-01-31,Peru,1690.612525933177,20
2015-01-31,Belgium,1665.5827750190454,21
2015-01-31,Colombia,1640.5782541373733,22
2015-01-31,Spain,1633.2689029038233,23
2015-01-31,Canada,1597.0453949796429,24
2015-01-31,Egypt,1585.7446115493858,25
2015-01-31,Australia,1560.5855946384938,26
2015-01-31,Senegal,1537.5269307584265,27
2015-01-31,Italy,1521.7365650705485,28
2015-01-31,Brazil,1520.1486827005372,29
2015-01-31,Panama,1504.5139240175602,30
2015-01-31,Ecuador,1455.9016308043022,31
2015-01-31,South Korea,1451.1326595059525,32
2015-01-31,United Arab Emirates,1420.4424198259837,33
2015-01-31,Jamaica,1416.2140708723182,34
2015-01-31,Nigeria,1388.6614286700055,35
2015-01-31,Serbia,1386.0138164935947,36
2015-01-31,Cameroon,1377.8656959550412,37
2015-01-31,Morocco,1363.939046384322,38
2015-01-31,Saudi Arabia,1300.0571224634675,39
2015-01-31,Mali,1298.3398800879927,40
2015-01-31,Ivory Coast,1198.7603313651173,41
2015-01-31,Argentina,1106.3649859530142,42
2015-01-31,Wales,1083.117064207612,43
2015-01-31,England,1045.1790576984822,44
2015-01-31,Costa Rica,1008.9911202446833,45
2015-01-31,Mexico,981.1357568035286,46
2015-01-31,Poland,935.9893911088825,47
2015-01-31,Ukraine,928.1838869092478,48
2015-02-28,Sweden,2097.6781303564962,1
2015-02-28,France,1999.1350258029147,2
2015-02-28,Uruguay,1975.9568101222596,3
2015-02-28,New Zealand,1963.5779848479958,4
2015-02-28,Qatar,1956.5262538580173,5
2015-02-28,Chile,1939.8155029724808,6
2015-02-28,Tunisia,1936.810741514356,7
2015-02-28,Croatia,1936.6554899219,8
2015-02-28,United States,1933.348126203246,9
2015-02-28,Iran,1926.350854401908,10
2015-02-28,Iraq,1916.3169558061406,11
2015-02-28,Germany,1885.734035777951,12
2015-02-28,Venezuela,1872.146873195796,13
2015-02-28,Denmark,1860.9536824334675,14
2015-02-28,Netherlands,1787.3496978868175,15
2015-02-28,Algeria,1755.2064890130366,16
2015-02-28,Switzerland,1701.4810689740673,17
2015-02-28,Portugal,1697.451613700574,18
2015-02-28,Peru,1689.550099300652,19
2015-02-28,Japan,1682.739871653026,20
2015-02-28,Belgium,1659.1524500495875,21
2015-02-28,Colombia,1646.5658962060143,22
2015-02-28,Spain,1622.9906683390814,23
2015-02-28,Canada,1592.0383866710667,24
2015-02-28,Egypt,1579.8081355906702,25
2015-02-28,Australia,1557.9353083088674,26
2015-02-28,Senegal,1551.5011094193046,27
2015-02-28,Brazil,1524.4938991819138,28
2015-02-28,Italy,1520.8251176347255,29
2015-02-28,Panama,1498.2305211572675,30
2015-02-28,Ecuador,1482.1250855231106,31
2015-02-28,South Korea,1451.598535734357,32
2015-02-28,United Arab Emirates,1423.195821611162,33
2015-02-28,Jamaica,1412.2209067461786,34
2015-02-28,Cameroon,1395.654954473241,35
2015-02-28,Nigeria,1386.3355384658769,36
2015-02-28,Serbia,1381.3744449851558,37
2015-02-28,Morocco,1369.9041906038094,38
2015-02-28,Mali,1308.7612178968004,39
2015-02-28,Saudi Arabia,1297.1628259053712,40
2015-02-28,Ivory Coast,1203.7454538486966,41
2015-02-28,Argentina,1112.8639097057417,42
2015-02-28,Wales,1076.7507571972808,43
2015-02-28,England,1033.4397557602979,44
2015-02-28,Costa Rica,1010.2260990897003,45
2015-02-28,Mexico,963.823546642699,46
2015-02-28,Ukraine,933.9526188022802,47
2015-02-28,Poland,924.5031392419262,48
2015-03-31,Sweden,2099.0196505970907,1
2015-03-31,France,2005.854823168111,2
2015-03-31,Uruguay,1981.9346960296712,3
2015-03-31,New Zealand,1963.2928353668583,4
2015-03-31,Qatar,1957.7861963386097,5
2015-03-31,United States,1951.5724584224406,6
2015-03-31,Chile,1944.1256714222766,7
2015-03-31,Croatia,1929.7693648115828,8
2015-03-31,Tunisia,1927.8779820725201,9
2015-03-31,Iran,1923.3890583302064,10
2015-03-31,Iraq,1905.4502856926667,11
2015-03-31,Venezuela,1886.539539001524,12
2015-03-31,Germany,1862.538432824369,13
2015-03-31,Denmark,1861.512391123337,14
2015-03-31,Netherlands,1786.1112588388257,15
2015-03-31,Algeria,1749.9818511996575,16
2015-03-31,Portugal,1712.405772181789,17
2015-03-31,Switzerland,1703.5833546589442,18
2015-03-31,Peru,1687.435752635148,19
2015-03-31,Japan,1678.0099229920181,20
2015-03-31,Belgium,1660.2877381125923,21
2015-03-31,Colombia,1628.670034979564,22
2015-03-31,Spain,1621.1525824941982,23
2015-03-31,Canada,1593.0567522509143,24
2015-03-31,Egypt,1565.537373969971,25
2015-03-31,Australia,1549.494484538803,26
2015-03-31,Senegal,1544.8422600391502,27
2015-03-31,Brazil,1522.5188249254868,28
2015-03-31,Italy,1510.1463048160604,29
2015-03-31,Panama,1492.9583560360456,30
2015-03-31,Ecuador,1459.491505494214,31
2015-03-31,South Korea,1449.1242367600062,32
2015-03-31,Jamaica,1425.6454035818335,33
2015-03-31,United Arab Emirates,1421.331155616261,34
2015-03-31,Cameroon,1406.2816986045823,35
2015-03-31,Nigeria,1395.0980123220002,36
2015-03-31,Serbia,1372.1632360571455,37
2015-03-31,Morocco,1360.7957172297665,38
2015-03-31,Mali,1318.7682209047853,39
2015-03-31,Saudi Arabia,1289.5395406043824,40
2015-03-31,Ivory Coast,1189.7378059243692,41
2015-03-31,Argentina,1124.1615276773268,42
2015-03-31,Wales,1079.1197244705015,43
2015-03-31,England,1040.4545883730912,44
2015-03-31,Costa Rica,1029.8277848241191,45
2015-03-31,Mexico,959.3647456147277,46
2015-03-31,Ukraine,933.2120634757736,47
2015-03-31,Poland,916.6086535553691,48
2015-04-30,Sweden,2086.572264206096,1
2015-04-30,France,2004.6452265049973,2
2015-04-30,Uruguay,1987.2845947383278,3
2015-04-30,New Zealand,1960.2339757114157,4
2015-04-30,Qatar,1958.3727581935793,5
2015-04-30,United States,1949.3350557788322,6
2015-04-30,Chile,1945.7352031277464,7
2015-04-30,Tunisia,1927.512475850737,8
2015-04-30,Iran,1916.7120346711943,9
2015-04-30,Croatia,1911.5592548936131,10
2015-04-30,Iraq,1894.344844416838,11
2015-04-30,Venezuela,1885.1300539649271,12
2015-04-30,Denmark,1875.648157541749,13
2015-04-30,Germany,1857.4870604017008,14
2015-04-30,Netherlands,1784.1696231438084,15
2015-04-30,Algeria,1741.4936341072987,16
2015-04-30,Switzerland,1713.3770993591377,17
2015-04-30,Portugal,1707.0210959380638,18
2015-04-30,Peru,1684.3923602957698,19
2015-04-30,Japan,1671.5981858882822,20
2015-04-30,Belgium,1650.489789775462,21
2015-04-30,Colombia,1629.4705563939324,22
2015-04-30,Spain,1625.9161709242708,23
2015-04-30,Canada,1584.8878218300217,24
2015-04-30,Egypt,1570.2236311804977,25
2015-04-30,Australia,1569.0812737447498,26
2015-04-30,Senegal,1558.0714233854035,27
2015-04-30,Italy,1523.3612394839722,28
2015-04-30,Brazil,1518.612609677484,29
2015-04-30,Panama,1496.264737509046,30
2015-04-30,Ecuador,1461.3012166767958,31
2015-04-30,South Korea,1454.786588743556,32
2015-04-30,Jamaica,1422.315914317454,33
2015-04-30,United Arab Emirates,1417.6579786712146,34
2015-04-30,Cameroon,1409.5436464130105,35
2015-04-30,Nigeria,1384.4810070164815,36
2015-04-30,Serbia,1378.0899926507423,37
2015-04-30,Morocco,1338.7044334858067,38
2015-04-30,Mali,1334.426984219112,39
2015-04-30,Saudi Arabia,1302.8156154733751,40
2015-04-30,Ivory Coast,1183.7243297553564,41
2015-04-30,Argentina,1119.3910887560446,42
2015-04-30,Wales,1079.6157542577419,43
2015-04-30,Costa Rica,1038.2997281940607,44
2015-04-30,England,1038.000048515422,45
2015-04-30,Mexico,967.9917105547677,46
2015-04-30,Ukraine,934.6950101851894,47
2015-04-30,Poland,916.777608890448,48
2015-05-31,Sweden,2071.009342138643,1
2015-05-31,France,2000.8087997223272,2
2015-05-31,Uruguay,1983.8736592458401,3
2015-05-31,New Zealand,1962.0678193975245,4
2015-05-31,Chile,1959.2569102438595,5
2015-05-31,Qatar,1951.6140044105318,6
2015-05-31,United States,1943.3925406121093,7
2015-05-31,Tunisia,1920.6671237948863,8
2015-05-31,Croatia,1916.3662252182748,9
2015-05-31,Iran,1910.7144604897926,10
2015-05-31,Iraq,1885.71535744781,11
2015-05-31,Venezuela,1864.0237828808004,12
2015-05-31,Denmark,1859.7151220532237,13
2015-05-31,Germany,1855.9103984685164,14
2015-05-31,Netherlands,1778.0069368763588,15
2015-05-31,Algeria,1724.3071590701638,16
2015-05-31,Switzerland,1718.6917893958457,17
2015-05-31,Portugal,1711.043433978675,18
2015-05-31,Japan,1677.645620391082,19
2015-05-31,Peru,1665.7194821711873,20
2015-05-31,Belgium,1650.6929206982811,21
2015-05-31,Colombia,1636.4188510161473,22
2015-05-31,Spain,1627.584212368688,23
2015-05-31,Canada,1576.1175613709456,24
2015-05-31,Australia,1571.173280332091,25
2015-05-31,Senegal,1566.486843251973,26
2015-05-31,Egypt,1557.6911370156963,27
2015-05-31,Italy,1527.0519862015828,28
2015-05-31,Brazil,1504.369722204078,29
2015-05-31,Panama,1486.520680638126,30
2015-05-31,South Korea,1460.3427444785825,31
2015-05-31,Ecuador,1456.418979867184,32
2015-05-31,United Arab Emirates,1419.304791862224,33
2015-05-31,Jamaica,1414.9804009324534,34
2015-05-31,Cameroon,1410.96877876255,35
2015-05-31,Nigeria,1383.6578174151355,36
2015-05-31,Serbia,1376.6331908749528,37
2015-05-31,Mali,1342.5621932283352,38
2015-05-31,Morocco,1341.2143906307251,39
2015-05-31,Saudi Arabia,1309.6426882127794,40
2015-05-31,Ivory Coast,1185.1712436399996,41
2015-05-31,Argentina,1124.6001487169844,42
2015-05-31,Wales,1079.8852225427513,43
2015-05-31,Costa Rica,1049.8011902526657,44
2015-05-31,England,1042.9911444029744,45
2015-05-31,Mexico,997.6226030815042,46
2015-05-31,Ukraine,938.711994513858,47
2015-05-31,Poland,898.7882669367999,48
2015-06-30,Sweden,2070.6564611691942,1
2015-06-30,France,2003.7546766196208,2
2015-06-30,Uruguay,1987.464899935875,3
2015-06-30,Chile,1969.4737294861523,4
2015-06-30,New Zealand,1960.2535837392857,5
2015-06-30,Qatar,1945.630386118544,6
2015-06-30,United States,1931.7735784292195,7
2015-06-30,Tunisia,1925.9738607685917,8
2015-06-30,Croatia,1906.8943315598024,9
2015-06-30,Iran,1897.6190654654717,10
2015-06-30,Iraq,1887.718971065441,11
2015-06-30,Venezuela,1864.924852845201,12
2015-06-30,Germany,1841.063232549605,13
2015-06-30,Denmark,1834.6522434267217,14
2015-06-30,Netherlands,1758.011964934301,15
2015-06-30,Algeria,1735.9721840026261,16
